Name,Rating,Votes,Duration,Genre,Duration_Minutes
Queen of Bones,5.0,179,1h 30m,Thriller,90
The Wasp,6.1,4600,1h 36m,Thriller,96
Maharaja,8.4,67000,2h 21m,Thriller,141
Drive-Away Dolls,5.4,23000,1h 24m,Thriller,84
Marco,6.8,21000,2h 25m,Thriller,145
In a Violent Nature,5.6,26000,1h 34m,Thriller,94
MadS,6.4,7500,1h 29m,Thriller,89
Winnie-the-Pooh: Blood and Honey 2,4.7,11000,1h 33m,Thriller,93
Time Cut,5.0,19000,1h 31m,Thriller,91
Atlas,5.6,56000,1h 58m,Thriller,118
Karma,7.9,1400,2h 47m,Thriller,167
Sting,5.7,16000,1h 31m,Thriller,91
Apocalypse Z: The Beginning of the End,6.1,20000,1h 57m,Thriller,117
Canary Black,5.3,11000,1h 41m,Thriller,101
Exhuma,6.9,23000,2h 14m,Thriller,134
The Mouse Trap,2.4,3300,1h 20m,Thriller,80
Die Alone,5.7,2900,1h 31m,Thriller,91
The Prosecutor,6.7,1900,1h 57m,Thriller,117
La cocina,7.2,2800,2h 19m,Thriller,139
Under Paris,5.2,36000,1h 44m,Thriller,104
Blood Star,6.0,3300,1h 37m,Thriller,97
Kalki 2898 AD,7.0,66000,3h,Thriller,180
Afraid,5.2,14000,1h 24m,Thriller,84
The Deliverance,5.1,22000,1h 52m,Thriller,112
Dead Talents Society,7.0,1800,1h 51m,Thriller,111
Armor,3.6,3800,1h 29m,Thriller,89
Twilight of the Warriors: Walled In,7.0,9400,2h 6m,Thriller,126
Killer Heat,5.6,13000,1h 35m,Thriller,95
Long Gone Heroes,5.2,1100,1h 41m,Thriller,101
Black Dog,7.2,2800,1h 56m,Thriller,116
The Devil's Bath,6.6,6200,2h 1m,Thriller,121
Bonhoeffer: Pastor. Spy. Assassin.,6.3,3600,2h 13m,Thriller,133
The Silent Hour,6.1,7400,1h 39m,Thriller,99
Night Swim,4.7,27000,1h 38m,Thriller,98
One More Shot,5.4,3700,1h 43m,Thriller,103
Trigger Warning,4.6,19000,1h 46m,Thriller,106
Succubus,4.6,1200,1h 43m,Thriller,103
The Shadow Strays,6.5,9100,2h 24m,Thriller,144
Electra,6.5,41,1h 25m,Thriller,85
Restless,6.7,185,1h 29m,Thriller,89
Dead Mail,6.7,321,1h 46m,Thriller,106
Breathe,4.2,7200,1h 33m,Thriller,93
Sumala,5.8,950,1h 52m,Thriller,112
Force of Nature: The Dry 2,5.8,7000,2h,Thriller,120
Kishkindha Kaandam,8.0,12000,2h 13m,Thriller,133
The Inheritance,4.7,2900,1h 25m,Thriller,85
Do Patti,6.4,69000,2h 6m,Thriller,126
A Sacrifice,5.0,5200,1h 34m,Thriller,94
The Platform 2,4.9,40000,1h 39m,Thriller,99
We Bury the Dead,7.2,107,1h 34m,Thriller,94
McVeigh,4.5,504,1h 30m,Thriller,90
The Girl in the Pool,4.3,1400,1h 29m,Thriller,89
Relay,7.5,106,1h 52m,Thriller,112
Weekend in Taipei,5.7,4600,1h 40m,Thriller,100
Desert Fiends,8.3,522,1h 46m,Thriller,106
The Exorcism,4.2,11000,1h 35m,Thriller,95
Boneyard,4.1,5000,1h 36m,Thriller,96
Red Right Hand,5.5,5900,1h 51m,Thriller,111
Take Cover,5.1,2400,1h 30m,Thriller,90
River of Blood,5.2,1800,1h 26m,Thriller,86
Mea Culpa,4.2,7000,2h,Thriller,120
Colors of Evil: Red,6.4,8400,1h 51m,Thriller,111
Gazer,6.1,131,1h 54m,Thriller,114
Grafted,5.6,2200,1h 36m,Thriller,96
V/H/S/Beyond,5.8,9400,1h 54m,Thriller,114
Chief of Station,4.7,4600,1h 37m,Thriller,97
Skincare,5.7,4400,1h 36m,Thriller,96
Cloud,6.3,1100,2h 4m,Thriller,124
Cheat,4.2,201,1h 45m,Thriller,105
Imaginary,4.7,17000,1h 44m,Thriller,104
Baby John,5.2,17000,2h 39m,Thriller,159
Uprising,6.6,5500,2h 6m,Thriller,126
Amber Alert,6.0,5600,1h 30m,Thriller,90
In Flight,3.9,124,1h 31m,Thriller,91
Viduthalai Part 2,7.9,16000,2h 50m,Thriller,170
Guna guna istri muda,5.1,142,1h 38m,Thriller,98
Humane,5.5,7200,1h 33m,Thriller,93
Dead Sea,5.2,5300,1h 28m,Thriller,88
Ghost Game,3.4,305,1h 26m,Thriller,86
No Way Up,4.6,10000,1h 30m,Thriller,90
Detained,4.9,1500,1h 37m,Thriller,97
The Last Breath,4.7,2100,1h 36m,Thriller,96
Darkest Miriam,6.8,68,1h 27m,Thriller,87
The Calendar Killer,5.4,4100,1h 37m,Thriller,97
The Front Room,4.6,5400,1h 34m,Thriller,94
Winner,6.5,2400,1h 43m,Thriller,103
Hold Your Breath,5.3,8600,1h 34m,Thriller,94
A Mistake,5.5,756,1h 41m,Thriller,101
Escape,5.8,928,2h 9m,Thriller,129
Damaged,4.7,7300,1h 37m,Thriller,97
Things Will Be Different,5.2,2500,1h 42m,Thriller,102
She's Obsessed with My Husband,5.0,244,1h 28m,Thriller,88
The Thundermans Return,5.0,1800,1h 10m,Thriller,70
Blackwater Lane,4.6,1900,1h 48m,Thriller,108
Sikandar Ka Muqaddar,6.0,24000,2h 22m,Thriller,142
Dead Money,5.8,662,1h 40m,Thriller,100
Undercover,7.2,4100,1h 40m,Thriller,100
The Roundup: Punishment,6.6,5200,1h 49m,Thriller,109
Outside,5.1,4500,2h 22m,Thriller,142
Shaitaan,6.5,54000,2h 12m,Thriller,132
Barron's Cove,8.2,29,1h 56m,Thriller,116
The Painter,4.7,2300,1h 40m,Thriller,100
Cinderella's Revenge,3.7,1100,1h 25m,Thriller,85
Bad Genius,6.2,2200,1h 36m,Thriller,96
Sector 36,7.1,25000,2h 3m,Thriller,123
Black Cab,4.2,1700,1h 28m,Thriller,88
Thalavan,7.2,4600,2h 11m,Thriller,131
Prey,3.7,3300,1h 26m,Thriller,86
The Corpse Washer,6.2,1200,1h 47m,Thriller,107
Sookshma Darshini,7.8,10000,2h 22m,Thriller,142
Singham Again,4.7,75000,2h 24m,Thriller,144
Harbin,6.3,615,1h 48m,Thriller,108
Sunrise,3.8,1100,1h 33m,Thriller,93
Depravity,4.3,985,1h 57m,Thriller,117
Jigra,6.0,24000,2h 33m,Thriller,153
The Wages of Fear,4.6,4100,1h 44m,Thriller,104
Levels,5.0,1500,1h 33m,Thriller,93
Shelby Oaks,6.0,245,1h 39m,Thriller,99
"I, the Executioner",6.3,1700,1h 58m,Thriller,118
Tyler Perry's Divorce in the Black,4.6,3600,2h 23m,Thriller,143
Dominique,5.3,2200,1h 40m,Thriller,100
Shell,6.6,70,1h 40m,Thriller,100
5lbs of Pressure,5.3,1600,1h 51m,Thriller,111
Love Me Dead,6.7,35,1h 27m,Thriller,87
Amongst the Wolves,6.7,30,1h 40m,Thriller,100
Devara Part 1,6.0,20000,2h 56m,Thriller,176
Something in the Water,4.1,4600,1h 26m,Thriller,86
Rogue Elements: A Ryan Drake Story,4.7,964,44m,Thriller,44
The Correspondent,8.3,40,1h 59m,Thriller,119
Lembayung,6.0,708,2h 3m,Thriller,123
Waves,8.1,1700,2h 11m,Thriller,131
The Body,6.2,236,1h 56m,Thriller,116
The Clean Up Crew,4.1,1100,1h 35m,Thriller,95
Alien: Rubicon,2.4,339,1h 26m,Thriller,86
Outbreak,4.4,833,1h 28m,Thriller,88
The Courier,6.0,4400,1h 41m,Thriller,101
Joe Baby,7.4,32,1h 26m,Thriller,86
Sons,6.5,1800,1h 40m,Thriller,100
Bedspacer,4.4,341,1h 30m,Thriller,90
Eat the Night,6.1,475,1h 46m,Thriller,106
Badland Hunters,5.9,12000,1h 47m,Thriller,107
Parallel,5.3,1900,1h 28m,Thriller,88
Utopia,3.6,360,1h 31m,Thriller,91
Strictly Confidential,2.8,848,1h 34m,Thriller,94
Night Call,6.8,1900,1h 37m,Thriller,97
Maharaj,6.5,15000,2h 11m,Thriller,131
Marmalade,6.3,3600,1h 39m,Thriller,99
The Sand Castle,4.7,1700,1h 38m,Thriller,98
The Kingdom,6.9,737,1h 52m,Thriller,112
Mafia Wars,3.4,239,1h 34m,Thriller,94
Demon Slayer: Kimetsu No Yaiba - To the Hashira Training,7.1,8500,1h 44m,Thriller,104
Blame the Game,5.4,5100,1h 32m,Thriller,92
The Soul Eater,5.9,2600,1h 48m,Thriller,108
Death Whisperer 2,6.4,1400,1h 50m,Thriller,110
The Price of Money: A Largo Winch Adventure,5.0,1100,1h 40m,Thriller,100
You Can't Run Forever,4.5,4300,1h 42m,Thriller,102
Bystanders,3.9,308,1h 22m,Thriller,82
Rippy,4.1,842,1h 23m,Thriller,83
Scurry,7.6,26,1h 30m,Thriller,90
Out Come the Wolves,4.7,1500,1h 26m,Thriller,86
Darkness of Man,4.8,3200,1h 49m,Thriller,109
Vanished Into the Night,5.2,4700,1h 32m,Thriller,92
Stolen,5.7,2200,1h 45m,Thriller,105
Motel Destino,6.5,1600,1h 55m,Thriller,115
Code 8: Part II,5.7,16000,1h 40m,Thriller,100
Unit 234,5.5,283,1h 26m,Thriller,86
Ulajh,6.0,24000,2h 30m,Thriller,150
Bougainvillea,6.4,3200,2h 18m,Thriller,138
Goldilocks and the Three Bears: Death and Porridge,2.0,1700,1h 22m,Thriller,82
House of Spoils,5.0,3800,1h 41m,Thriller,101
The Paradise of Thorns,7.6,1200,2h 11m,Thriller,131
Cult Killer,4.8,2800,1h 45m,Thriller,105
Last Night on Earth,4.7,360,1h 26m,Thriller,86
Cold Wallet,5.1,482,1h 33m,Thriller,93
Bogota: City of the Lost,5.4,1900,1h 48m,Thriller,108
Manjummel Boys,8.2,27000,2h 15m,Thriller,135
Inside,7.0,234,1h 44m,Thriller,104
Anweshippin Kandethum,7.4,10000,2h 22m,Thriller,142
Bramayugam,7.8,14000,2h 19m,Thriller,139
Air Force One Down,4.4,2900,1h 24m,Thriller,84
Zero,6.2,58,1h 28m,Thriller,88
Steppenwolf,6.5,260,1h 42m,Thriller,102
King Ivory,7.3,63,2h 10m,Thriller,130
The Contract,6.6,60,1h 45m,Thriller,105
Mom,5.2,187,1h 35m,Thriller,95
Raqa,5.7,202,1h 47m,Thriller,107
Peter Five Eight,3.5,1100,1h 40m,Thriller,100
Ghost Trail,6.7,834,1h 46m,Thriller,106
The Silent Planet,4.9,223,1h 35m,Thriller,95
Bangkok Dog,4.9,185,1h 25m,Thriller,85
Angels Fallen: Warriors of Peace,4.9,5800,1h 43m,Thriller,103
Article 370,7.8,25000,2h 38m,Thriller,158
Life After Fighting,6.4,2000,2h 6m,Thriller,126
Hard Home,4.0,627,1h 27m,Thriller,87
Compulsion,6.3,13,1h 34m,Thriller,94
Cinderella's Curse,3.3,1300,1h 22m,Thriller,82
The Image of You,4.6,829,1h 30m,Thriller,90
Reawakening,6.2,333,1h 30m,Thriller,90
Why Do You?,5.3,427,1h 43m,Thriller,103
CTRL,6.2,6100,1h 39m,Thriller,99
Guilty Pleasure,5.8,119,1h 59m,Thriller,119
Unspeakable: Beyond the Wall of Sleep,6.1,52,1h 30m,Thriller,90
We Are Wolves,3.5,263,1h 37m,Thriller,97
Boundless,5.6,1900,2h 1m,Thriller,121
Taboo: Family Secrets,7.4,742,1h 35m,Thriller,95
Arena Wars,4.8,2100,1h 36m,Thriller,96
Following,6.5,1300,1h 42m,Thriller,102
Saint Clare,7.6,89,1h 32m,Thriller,92
Lazareth,4.4,926,1h 26m,Thriller,86
Crescent City,3.9,1300,1h 43m,Thriller,103
Black Heat,8.6,117,1h 33m,Thriller,93
Lights Out,4.9,1800,1h 30m,Thriller,90
Seven Cemeteries,4.6,567,1h 24m,Thriller,84
Latency,4.2,2500,1h 34m,Thriller,94
Demise,4.2,313,2h 15m,Thriller,135
Elyas,6.1,1400,1h 45m,Thriller,105
Freedom,5.9,1400,1h 50m,Thriller,110
Bosco,5.6,3900,1h 39m,Thriller,99
Wynonna Earp: Vengeance,5.6,1500,1h 36m,Thriller,96
Guns & Moses,8.1,44,1h 34m,Thriller,94
Way Home,6.6,740,1h 38m,Thriller,98
The Ruse,8.1,110,1h 45m,Thriller,105
The School Duel,8.7,76,1h 30m,Thriller,90
Hidden Face,6.1,528,1h 55m,Thriller,115
Hisaab Barabar,5.8,1800,1h 52m,Thriller,112
Chime,6.4,2300,45m,Thriller,45
Maldoror,7.0,599,2h 35m,Thriller,155
Yodha,5.7,8800,2h 10m,Thriller,130
All the Lost Ones,3.7,242,1h 46m,Thriller,106
11 Rebels,6.3,389,2h 35m,Thriller,155
Clear Cut,3.7,554,1h 28m,Thriller,88
To a Land Unknown,7.3,494,1h 45m,Thriller,105
Decoded,5.7,433,2h 36m,Thriller,156
Operation Blood Hunt,3.5,486,1h 33m,Thriller,93
Race for Glory: Audi vs. Lancia,5.8,4700,1h 49m,Thriller,109
Model House,4.0,1100,1h 25m,Thriller,85
Sew Torn,6.6,218,1h 40m,Thriller,100
The Intruder,4.7,525,1h 41m,Thriller,101
Dard,6.8,1800,2h 36m,Thriller,156
The Diary,5.0,917,1h 22m,Thriller,82
Hijack '93,3.8,860,1h 27m,Thriller,87
Footage,5.3,2400,2h 4m,Thriller,124
Heart of the Hunter,4.7,2200,1h 45m,Thriller,105
Butas,5.0,142,1h 52m,Thriller,112
Hijack 1971,6.8,3300,1h 40m,Thriller,100
Here After,4.1,1300,1h 33m,Thriller,93
Trapped Inn,2.7,908,1h 55m,Thriller,115
Through the Door,3.7,72,1h 10m,Thriller,70
American Star,5.5,2500,1h 47m,Thriller,107
Despatch,4.3,4400,2h 33m,Thriller,153
Wanted Man,4.8,2600,1h 25m,Thriller,85
Succubus,3.5,841,1h 36m,Thriller,96
Escape,6.4,2000,1h 34m,Thriller,94
Grave Torture,6.2,2900,1h 57m,Thriller,117
The Sabarmati Report,6.4,24000,2h 7m,Thriller,127
Mørkeland,6.2,977,1h 39m,Thriller,99
#AMFAD: All My Friends Are Dead,4.4,1200,1h 31m,Thriller,91
Cellphone,3.0,712,1h 28m,Thriller,88
Laws of Man,5.2,1000,1h 38m,Thriller,98
The Greatest of All Time,5.7,22000,3h 3m,Thriller,183
Kupu-Kupu Kertas,6.7,181,1h 53m,Thriller,113
Possession: Kerasukan,3.5,285,1h 34m,Thriller,94
Milk & Serial,6.6,2500,1h 2m,Thriller,62
Here Now,4.9,406,1h 58m,Thriller,118
How to Make a Killing,6.6,728,1h 49m,Thriller,109
1978,5.5,202,1h 16m,Thriller,76
DarkGame,4.6,2800,1h 40m,Thriller,100
Ferry 2,5.6,3800,1h 34m,Thriller,94
Interstate,3.8,175,1h 24m,Thriller,84
Love Bomb,3.0,258,1h 15m,Thriller,75
Maid Droid Origins,3.0,321,1h 36m,Thriller,96
The Cut,7.0,98,1h 39m,Thriller,99
The Shameless,5.8,220,1h 54m,Thriller,114
Beezel,4.8,1300,1h 21m,Thriller,81
Steal Her Breath,6.1,82,1h 50m,Thriller,110
Strangers,4.3,387,1h 46m,Thriller,106
Saripodhaa Sanivaaram,7.0,9000,2h 46m,Thriller,166
The Hangman,3.3,1000,1h 32m,Thriller,92
Savi,6.1,35000,2h 6m,Thriller,126
Sorgavaasal,6.6,1300,2h 18m,Thriller,138
Curse of the Seven Oceans,5.6,399,1h 34m,Thriller,94
Believer,4.5,376,1h 48m,Thriller,108
Familia,6.8,303,2h,Thriller,120
Justicia artificial,5.6,459,1h 38m,Thriller,98
Fear,8.4,2800,1h 55m,Thriller,115
Logout,7.9,48,2h,Thriller,120
The Last Front,5.5,610,1h 38m,Thriller,98
Bloodline Killer,3.8,4400,1h 45m,Thriller,105
Disciples in the Moonlight,4.0,641,2h 6m,Thriller,126
Are You There?,6.9,48,1h 28m,Thriller,88
Everyone Is Going to Die,5.7,89,1h 24m,Thriller,84
Shoutai,6.9,555,2h,Thriller,120
40 Acres,6.8,130,1h 53m,Thriller,113
Raayan,6.5,11000,2h 25m,Thriller,145
Salawahan,5.2,452,1h 56m,Thriller,116
Shark Girl,2.6,165,1h 22m,Thriller,82
Bionic,4.3,1700,1h 50m,Thriller,110
Kotee,6.3,336,2h 30m,Thriller,150
The Actor,3.4,732,2h 8m,Thriller,128
Kanguva,4.5,15000,2h 32m,Thriller,152
Bade Miyan Chote Miyan,3.8,39000,2h 43m,Thriller,163
Pusaka,5.5,104,1h 30m,Thriller,90
Junction,5.2,313,1h 38m,Thriller,98
Drive Back,4.8,305,1h 34m,Thriller,94
Sharp Corner,7.2,85,1h 50m,Thriller,110
72 Hours,4.1,286,1h 27m,Thriller,87
Vedaa,6.0,4300,2h 25m,Thriller,145
Black Eyed Susan,4.9,338,1h 25m,Thriller,85
12 to Midnight,3.6,284,1h 36m,Thriller,96
The Bad Shepherd,4.3,784,1h 31m,Thriller,91
Previously Saved Version,5.4,420,1h 57m,Thriller,117
Spirit in the Blood,4.7,370,1h 38m,Thriller,98
Blue Lock: Episode Nagi,6.6,2500,1h 31m,Thriller,91
Freelance,4.8,341,1h 50m,Thriller,110
She Came Back,5.3,91,1h 23m,Thriller,83
Jacob Tyler,4.3,57,2h 13m,Thriller,133
Haunted Heart,4.8,471,2h 8m,Thriller,128
Mother Father Sister Brother Frank,5.8,246,1h 25m,Thriller,85
The Long Game,7.4,58,1h 28m,Thriller,88
Held Hostage in My House,4.8,129,1h 30m,Thriller,90
Grassland,8.4,60,1h 28m,Thriller,88
The Painted,4.7,355,1h 25m,Thriller,85
A Desert,6.3,164,1h 43m,Thriller,103
Please Don't Feed the Children,5.5,67,1h 34m,Thriller,94
Belle,5.8,61,1h 40m,Thriller,100
KA,7.1,1600,2h 31m,Thriller,151
The Good Teacher,6.6,1900,1h 31m,Thriller,91
4PM,5.8,114,1h 51m,Thriller,111
Kryptic,6.3,98,1h 36m,Thriller,96
Fit for Murder,6.0,122,1h 41m,Thriller,101
Till Death Do Us Part,6.1,180,1h 30m,Thriller,90
Bone Lake,6.9,45,1h 34m,Thriller,94
Stepmom from Hell,4.8,140,1h 28m,Thriller,88
Shark Warning,3.4,267,1h 34m,Thriller,94
Curse of the Sin Eater,4.9,748,1h 30m,Thriller,90
Went Up the Hill,6.9,78,1h 40m,Thriller,100
Roadkill,3.7,682,1h 30m,Thriller,90
Eagle,5.9,4900,2h 39m,Thriller,159
1 Million Followers,4.8,670,1h 41m,Thriller,101
Hellhound,4.3,507,1h 43m,Thriller,103
Stranger in the Woods,3.5,1300,1h 22m,Thriller,82
Don't Mess with Grandma,6.0,153,1h 21m,Thriller,81
Continental Split,3.6,545,1h 28m,Thriller,88
Faultline,5.7,94,1h 32m,Thriller,92
Konchitsya leto,7.0,180,1h 58m,Thriller,118
Shadow Land,3.6,460,1h 29m,Thriller,89
Dancing Village: The Curse Begins,5.7,4200,2h 2m,Thriller,122
Dilemma,5.7,466,1h 24m,Thriller,84
La Fianza,7.9,26,1h 32m,Thriller,92
Last Known Location,6.1,1400,1h 50m,Thriller,110
Killer Influence,2.6,288,1h 24m,Thriller,84
Serpent's Path,5.8,285,1h 52m,Thriller,112
Balestra,5.1,523,2h 25m,Thriller,145
He Ain't Heavy,6.0,361,1h 42m,Thriller,102
The Stalking,3.7,41,1h 12m,Thriller,72
Salve Maria,6.4,475,1h 51m,Thriller,111
Merry Christmas,6.9,30000,2h 24m,Thriller,144
Séance Games: Metaxu,3.3,186,1h 26m,Thriller,86
The Windigo,4.7,698,1h 25m,Thriller,85
Sins of the Bride,6.6,85,1h 29m,Thriller,89
Big Rage,3.6,165,1h 55m,Thriller,115
I Am Kathalan,6.8,1200,1h 55m,Thriller,115
Barda,5.3,173,1h 39m,Thriller,99
Unpredictable,5.4,406,1h 41m,Thriller,101
Conquer: Lahad Datu,6.6,511,2h,Thriller,120
Invasion,4.8,678,1h 31m,Thriller,91
Unexposed,7.7,70,1h 3m,Thriller,63
Within the Pines,8.1,10,1h 13m,Thriller,73
Adopted,4.0,219,1h 23m,Thriller,83
Miki,6.6,966,1h 46m,Thriller,106
Skeletons in the Closet,3.0,566,1h 32m,Thriller,92
Three Kilometres to the End of the World,7.0,904,1h 45m,Thriller,105
Beyond the Rush,8.2,375,1h 34m,Thriller,94
From Embers,4.7,133,1h 39m,Thriller,99
Frankenstein: Legacy,3.6,200,1h 41m,Thriller,101
You Shall Not Sleep Tonight,4.1,355,1h 17m,Thriller,77
La Sombra del Juez,8.8,20,1h 50m,Thriller,110
Stranger Eyes,6.5,283,2h 5m,Thriller,125
Last Night at Terrace Lanes,4.3,632,1h 15m,Thriller,75
The Girl Who Wore Yellow Lace,4.5,22,1h 22m,Thriller,82
FanGirl,4.4,34,1h 20m,Thriller,80
Death Down the Aisle,5.2,142,1h 30m,Thriller,90
On the Run,6.3,101,1h 40m,Thriller,100
Hunting Matthew Nichols,9.0,45,1h 36m,Thriller,96
To Die Alone,5.8,80,1h 24m,Thriller,84
Phir Aayi Hasseen Dillruba,5.8,6800,2h 12m,Thriller,132
Peg O' My Heart,6.1,118,1h 37m,Thriller,97
Black,7.1,2800,1h 55m,Thriller,115
Hunting with Tigers,5.6,532,1h 49m,Thriller,109
Una ballena,6.1,76,1h 48m,Thriller,108
Altered Reality,6.3,65,1h 39m,Thriller,99
They Whisper,5.0,65,1h 30m,Thriller,90
In Vitro,6.3,127,1h 29m,Thriller,89
Rest in Peace,5.8,2300,1h 45m,Thriller,105
Transplant,8.5,19,1h 33m,Thriller,93
Chapel,3.4,177,1h 32m,Thriller,92
Beacon,5.7,419,1h 36m,Thriller,96
Martin,2.2,36000,2h 27m,Thriller,147
Perewangan,5.5,146,1h 49m,Thriller,109
Customs Frontline,5.5,488,1h 55m,Thriller,115
The Neighbor,5.3,52,52m,Thriller,52
Wineville,4.3,222,1h 40m,Thriller,100
The Haunted Apartment,6.9,104,1h 43m,Thriller,103
Scorched Earth,6.7,538,1h 41m,Thriller,101
My Nanny Stole My Life,5.4,137,TV-14,Thriller,0
Protocol-7,5.0,264,1h 38m,Thriller,98
ClearMind,4.1,2200,1h 25m,Thriller,85
The Manifestation,3.6,188,1h 24m,Thriller,84
Inti Number 13,7.8,1100,2h 7m,Thriller,127
Abraham Ozler,6.6,4200,2h 23m,Thriller,143
Six jours,6.4,102,1h 35m,Thriller,95
The Wingwalker,7.1,174,1h 57m,Thriller,117
Fresh,7.9,28,1h 38m,Thriller,98
Dirty Boy,8.5,20,1h 38m,Thriller,98
Art of Eight Limbs,3.9,314,1h 41m,Thriller,101
Demonte Colony 2,6.6,4400,2h 24m,Thriller,144
Thirst Trap,6.9,71,1h 11m,Thriller,71
Brief History of a Family,6.7,424,1h 40m,Thriller,100
Firecracker,4.6,994,1h 47m,Thriller,107
The American Backyard,6.2,159,1h 47m,Thriller,107
10 Days of a Curious Man,5.7,1200,1h 50m,Thriller,110
Seeds,6.6,60,1h 22m,Thriller,82
Un cuento de pescadores,7.3,39,1h 43m,Thriller,103
Sheriff,6.9,1100,2h 13m,Thriller,133
The Lady of the Lake,2.5,184,1h 27m,Thriller,87
Out of Control,5.9,104,1h 51m,Thriller,111
Spithood,5.5,1100,58m,Thriller,58
Blackout,6.1,10000,2h 2m,Thriller,122
War Game,5.5,621,1h 34m,Thriller,94
The Smile Man,7.6,1500,2h 2m,Thriller,122
Nefarious,7.1,56,1h 25m,Thriller,85
Jurnal Risa by Risa Saraswati,4.4,290,1h 32m,Thriller,92
Borderless Fog,5.2,1300,1h 50m,Thriller,110
In Our Blood,6.9,47,1h 29m,Thriller,89
Karma's a Bitch,4.7,33,1h 29m,Thriller,89
Legally Veer,7.0,4800,2h 22m,Thriller,142
Sayara,5.7,277,1h 38m,Thriller,98
Somnium,8.5,45,1h 32m,Thriller,92
Non Negotiable,5.4,1200,1h 27m,Thriller,87
Dagr,4.4,2700,1h 17m,Thriller,77
Once Upon a Time in Hollyweird,2.0,152,1h 30m,Thriller,90
The Redemption of Sin,5.9,187,1h 56m,Thriller,116
The Monster Beneath Us,5.8,423,1h 43m,Thriller,103
Daemon Mind,4.9,32,1h 41m,Thriller,101
Haze,6.8,47,1h 16m,Thriller,76
Nahir,4.7,1100,2h 2m,Thriller,122
Road to Terzetto,7.2,35,1h 36m,Thriller,96
The Sleeping Woman,5.2,568,1h 50m,Thriller,110
The Moon Thieves,6.1,250,1h 48m,Thriller,108
The Ritual,3.8,7,1h 40m,Thriller,100
The Goat,5.6,129,1h 31m,Thriller,91
Earthquake Underground,3.3,194,1h 23m,Thriller,83
Yudhra,5.0,13000,2h 22m,Thriller,142
Drive,5.7,329,1h 30m,Thriller,90
Who's Cheating Who?,7.9,68,1h 36m,Thriller,96
Playtime,5.0,46,1h 41m,Thriller,101
Granny,8.0,7,40m,Thriller,40
Ooru Peru Bhairavakona,5.7,1700,2h 13m,Thriller,133
Haunt Season,4.9,783,1h 21m,Thriller,81
Shakhahaari,7.5,1300,2h 25m,Thriller,145
Lioness,7.8,171,1h 44m,Thriller,104
Metamorfosi dell'essere,7.6,76,1h 45m,Thriller,105
A Savior Red,5.8,241,1h 27m,Thriller,87
Boksi Ko Ghar,7.8,931,1h 56m,Thriller,116
The Senator,5.7,78,1h 26m,Thriller,86
History of Evil,3.4,819,1h 38m,Thriller,98
Midas,4.7,339,1h 25m,Thriller,85
Charlotte,6.1,155,1h 26m,Thriller,86
Campton Manor,3.4,228,1h 23m,Thriller,83
The Girl in the Trunk,3.3,345,1h 30m,Thriller,90
Hunting Daze,6.2,458,1h 19m,Thriller,79
Three,4.7,39,2h 10m,Thriller,130
Oshi no Ko: The Final Act,7.0,117,2h 9m,Thriller,129
Baki Hanma VS Kengan Ashura,5.7,1900,1h 2m,Thriller,62
The Death That Awaits,5.7,601,1h 42m,Thriller,102
Bad Fish,3.4,317,1h 24m,Thriller,84
Mission: Chapter 1,5.9,1700,2h 24m,Thriller,144
Lethally Blonde,4.0,58,1h 31m,Thriller,91
Pasar Setan,6.8,57,1h 36m,Thriller,96
Silk Saree,8.3,1500,2h,Thriller,120
Cora,4.6,839,1h 44m,Thriller,104
Cadi,6.2,4300,2h 14m,Thriller,134
A Killer in the House,2.7,152,1h 30m,Thriller,90
The Prodigy,5.0,28,1h 23m,Thriller,83
The Sisters,4.7,151,2h 2m,Thriller,122
Kuyang,5.2,469,1h 37m,Thriller,97
The One That Got Away,5.9,10,56m,Thriller,56
Quotation Gang Part 1,8.8,21,1h 58m,Thriller,118
Do Not Open,2.6,261,1h 31m,Thriller,91
The Hunted,5.1,372,1h 34m,Thriller,94
Lost Angels,7.1,25,1h 36m,Thriller,96
Arenas,6.9,21,1h 34m,Thriller,94
"Rajagunj: Pooja, Sir",6.4,737,1h 55m,Thriller,115
Blink,7.0,1500,2h 16m,Thriller,136
From Darkness,5.0,554,1h 35m,Thriller,95
A Widow Seduced,5.0,180,1h 22m,Thriller,82
Bonnie,7.4,36,2h,Thriller,120
Nirangal Moondru,6.1,534,2h 2m,Thriller,122
Temurun,4.6,333,1h 25m,Thriller,85
A Girl with Closed Eyes,6.5,13,1h 45m,Thriller,105
The Company Called Glitch That Nobody and Everybody Wanted,3.3,190,1h 47m,Thriller,107
Svemu dodje kraj,6.6,274,1h 29m,Thriller,89
9 Windows,3.6,308,1h 22m,Thriller,82
Oru Kattil Oru Muri,4.5,58,2h 5m,Thriller,125
Athomugam,7.0,633,2h 10m,Thriller,130
Game On,5.3,2300,2h 20m,Thriller,140
Kill Victoria,6.4,28,1h 30m,Thriller,90
Suckers,3.3,121,1h 7m,Thriller,67
Crakk: Jeetega... Toh Jiyegaa,4.7,6500,2h 34m,Thriller,154
Warrior Awang and Master Tok Gajah,4.6,476,1h 58m,Thriller,118
Realm of Shadows,7.1,148,1h 25m,Thriller,85
Sakaratul Maut,5.4,165,1h 47m,Thriller,107
S.T.A.L.K.E.R.: Shadow of the Zone,5.1,466,1h 12m,Thriller,72
Dandupalayam,5.9,1300,2h 17m,Thriller,137
